ID_Ejecutivo,ID_Último_Jefe,Sexo,Fuga,Negocio,Edad,MesesServicio,NoSupervisores,Máx.MesesSup,Min.MesesSup,CumpliProm,SalarioFijoProm,SalarioVarMandProm,SalarioVarVolProm,SalarioTotalProm,ProporSalarioFijoProm,PropMesesBajoSalProm,PropMesesBajoCumpliProm,PropMesesNoCumple,SalarioFijoPromJefe,SalarioVarMandPromJefe,SalarioVarVolPromJefe,SalarioTotalPromJefe,ProporSalarioFijoPromJefe,TotalEjecuJefe,PromPropMesesNoCumpleEjecJefe,CumpliPromEjecutJefe,PropEjecuFugadosJefe
121450690,140164941,F,NO,Mandatorio,54,12,1,12,12,1.23,364592,1037769,38827,1441187,0.48,0.5,0.5,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
121681625,121524422,F,NO,Mandatorio,43,20,1,20,20,1.07,342080,1668229,47798,2058107,0.33,0.45,0.45,0.25,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
121710811,132327556,F,NO,Voluntario,46,10,3,5,1,0.47,350000,0,298456,648456,0.75,0.8,0.8,0.2,1608680,0,977425,2586105,0.67,10,0.67,0.42,0.2
121784750,104714412,F,NO,Mandatorio,46,20,1,20,20,1.32,370177,1532141,51512,1953830,0.34,0.4,0.45,0.05,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
012181353K,123053729,,NO,Mandatorio,,4,1,4,4,1.28,342328,910708,32500,1285536,0.43,0.25,0.5,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
121925826,156530999,M,SI,Mandatorio,46,6,3,3,1,0.79,285603,312375,20586,618565,0.5,0.33,0.67,0.17,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
122078566,123053729,,SI,Mandatorio,,4,2,3,1,0.63,305345,214288,20921,540554,0.66,0.5,0.5,0.25,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
012213427K,150045789,F,SI,Voluntario,45,5,1,5,5,0.18,298667,0,2100,300767,0.99,0.2,0.4,0.4,1572899,0,206737,1779636,0.91,9,0.42,0.23,0.78
122154262,121524422,M,NO,Mandatorio,46,17,1,17,17,0.66,376479,495771,302550,1174800,0.58,0.59,0.59,0.29,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
122211827,158698382,M,NO,Mandatorio,46,12,1,12,12,1.46,359474,1162315,40433,1562221,0.46,0.5,0.58,0,1403700,1368065,0,2771764,0.57,9,0.11,0.89,0.44
122227146,109123668,,SI,Voluntario,,10,1,10,10,0.34,589523,0,1641025,2230548,0.27,0.6,0.8,0.8,1646661,0,1641566,3288226,0.51,4,0.52,0.3,1
122237680,121484943,F,NO,Voluntario,46,12,1,12,12,0.95,319589,0,664952,984541,0.55,0.58,0.67,0.17,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
122310671,142437821,,SI,Mandatorio,,3,1,3,3,0.39,245667,95539,6176,347382,0.59,0.33,0.67,0.33,1319802,862986,4545,2187334,0.65,21,0.19,0.72,0.52
122359476,141104977,F,SI,Mandatorio,46,23,2,13,10,0.37,340044,435773,47037,822855,0.52,0.57,0.57,0.39,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
122376052,116070170,,NO,Voluntario,,1,1,1,1,0.1,270000,0,0,270000,1,0,0,0,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
122414531,153119791,F,SI,Voluntario,45,12,2,11,1,0.36,351092,0,1175729,1526820,0.41,0.67,0.58,0.33,1508052,0,1441518,2949570,0.63,17,0.31,0.49,0.71
122470776,94801133,,SI,Voluntario,,1,1,1,1,,58334,0,0,58334,1,0,0,1,1447558,0,1199943,2647501,0.64,12,0.42,0.4,0.5
122742717,011834846K,,SI,Mandatorio,,8,1,8,8,1.09,358031,367258,5705,730993,0.69,0.5,0.5,0.13,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
122835324,118897102,,SI,Voluntario,,9,2,5,4,0.34,301147,0,547526,848673,0.58,0.67,0.78,0.44,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
122881156,011834846K,,SI,Mandatorio,,11,1,11,11,1.09,302101,868021,14331,1184453,0.37,0.55,0.55,0.18,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
123250494,107387382,M,SI,Mandatorio,45,5,1,5,5,0.79,344827,555812,25322,925961,0.5,0.4,0.4,0,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
123482271,130116221,,SI,Mandatorio,,9,2,8,1,0.49,319336,323606,16739,659681,0.57,0.67,0.67,0.33,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
123800591,123053729,,NO,Mandatorio,,4,1,4,4,1.36,342328,1084252,27500,1454080,0.41,0.5,0.25,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
123824253,112352481,M,SI,Mandatorio,45,18,2,13,5,1.07,326738,1095140,53966,1475844,0.36,0.39,0.44,0.17,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
123854594,133168931,M,SI,Mandatorio,44,6,4,2,1,0.68,285603,351325,78898,715826,0.48,0.67,0.67,0.17,1196949,2110815,14286,3322050,0.36,19,0.11,0.73,0.37
124012619,106656622,F,NO,Mandatorio,45,12,1,12,12,1.05,347818,843637,15101,1206557,0.54,0.67,0.5,0.17,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
124027179,013745498K,F,NO,Mandatorio,45,21,2,14,7,0.66,376085,685856,34756,1096697,0.48,0.57,0.57,0.1,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
124039797,012852066K,F,NO,Mandatorio,45,12,1,12,12,1.1,367663,698282,19696,1085640,0.51,0.42,0.5,0.08,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
124091438,85196677,,SI,Voluntario,,3,2,2,1,0,334445,0,2000,336445,0.99,0.33,0,1,1300183,0,727241,2027424,0.66,9,0.77,0.29,0.56
124219795,137343282,M,SI,Mandatorio,45,6,2,5,1,0.94,283606,512146,36078,831830,0.4,0.5,0.5,0.17,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
124251893,107732845,F,NO,Mandatorio,45,12,1,12,12,1.55,366639,1666270,156958,2189867,0.42,0.42,0.42,0,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
124411149,141104977,,NO,Mandatorio,,8,1,8,8,1.87,338769,1144238,202500,1685506,0.56,0.5,0.38,0,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
124460263,132327556,F,NO,Voluntario,46,12,4,5,1,1.13,451274,0,114811,566085,0.89,0.83,0.92,0.75,1608680,0,977425,2586105,0.67,10,0.67,0.42,0.2
124510244,84649023,M,NO,Mandatorio,45,20,2,10,10,0.58,340283,626493,28278,995053,0.48,0.6,0.5,0.45,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
124641977,134844604,,NO,Mandatorio,,4,1,4,4,1.2,445834,1062092,77500,1585426,0.44,0.25,0.5,0,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
124649307,132827486,F,SI,Voluntario,45,6,1,6,6,0.28,320321,0,83346,403667,0.82,0.67,0.5,0.33,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
124683858,012852066K,F,NO,Mandatorio,45,11,1,11,11,0.95,310154,504562,226482,1041198,0.65,0.64,0.36,0.27,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
124688035,132064490,M,SI,Mandatorio,45,18,3,10,4,0.55,322474,703667,16873,1043013,0.46,0.61,0.67,0.33,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
124703557,011678033K,,SI,Voluntario,,7,2,6,1,0.16,316667,0,67318,383985,0.9,0.71,0.57,0.57,1618068,0,1070363,2688431,0.69,11,0.49,0.35,0.73
124737419,138516571,,NO,Voluntario,,1,1,1,1,0.61,350000,0,0,350000,1,0,0,0,1504200,0,1225000,2729200,0.56,8,0.25,0.42,0
012477618K,123615921,M,SI,Mandatorio,47,9,1,9,9,0.64,360035,376789,25328,762151,0.54,0.44,0.44,0,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
124864259,85377876,F,SI,Voluntario,45,7,2,4,3,0.22,221667,0,253839,475506,0.45,0.57,0.57,0.57,1355662,0,1149550,2505212,0.63,11,0.48,0.28,0.73
124906903,123615921,M,SI,Mandatorio,45,16,1,16,16,0.67,314503,615940,24046,954490,0.4,0.63,0.44,0.19,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
124976405,161786128,,SI,Voluntario,,1,1,1,1,,105000,0,0,105000,1,0,0,1,1354286,0,629406,1983693,0.76,9,0.58,0.22,0.78
124976952,136883704,M,SI,Mandatorio,45,5,1,5,5,0.9,307195,680831,26299,1014325,0.47,0.4,0.4,0.2,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
012498226K,016308323K,,SI,Mandatorio,,9,2,6,3,0.96,319624,702006,55674,1077304,0.42,0.56,0.56,0.44,735700,1451517,0,2187218,0.36,7,0.26,0.5,0.86
125040675,107732845,M,NO,Mandatorio,45,20,1,20,20,1.31,353013,2202970,28135,2584117,0.29,0.35,0.35,0.05,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
125155421,132064490,,SI,Mandatorio,,2,1,2,2,,83867,74565,160,158592,0.5,0.5,0,1,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
125181767,152732112,F,NO,Voluntario,44,24,4,13,1,0.95,553843,0,1301133,1854976,0.41,0.63,0.67,0.25,1900000,0,2100000,4000000,0.48,2,0,0.7,0
125248403,109588431,F,SI,Voluntario,45,8,1,8,8,0.4,328125,0,614409,942534,0.6,0.5,0.75,0.25,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
125337562,141029142,F,SI,Mandatorio,45,13,1,13,13,0.87,339541,610902,20689,971132,0.6,0.54,0.62,0.23,1275451,809412,0,2084863,0.68,13,0.1,0.83,0.38
125399134,143489841,F,NO,Mandatorio,45,12,1,12,12,0.88,367663,581386,49771,998820,0.58,0.75,0.5,0.08,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
125511902,135086002,,SI,Mandatorio,,6,1,6,6,0.99,271024,622069,18235,911328,0.38,0.5,0.67,0.17,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
125530990,112352481,F,SI,Mandatorio,44,9,2,8,1,1.36,352047,1349265,50840,1752153,0.32,0.67,0.56,0,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
125633099,123615921,F,SI,Mandatorio,44,9,2,8,1,1.28,333139,626273,13370,972782,0.57,0.67,0.56,0.11,1390748,1411401,0,2802148,0.57,12,0.06,0.86,0.42
125681921,87737047,,SI,Mandatorio,,10,3,7,1,1.07,304059,1024859,17668,1346585,0.31,0.5,0.4,0.1,1249262,905750,0,2155012,0.7,9,0.23,0.72,0.67
012583938K,128896406,,SI,Voluntario,,7,2,4,3,0.17,215000,0,112992,327992,0.54,0.57,0.71,0.71,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
126008260,109588431,,SI,Voluntario,,7,3,4,1,0.17,295000,0,58556,353556,0.73,0.43,0.57,0.43,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
126208138,121484943,M,SI,Voluntario,44,5,1,5,5,0.36,231000,0,20735,251735,0.75,0.4,0.6,0.4,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
126245505,104714412,M,SI,Mandatorio,44,9,1,9,9,0.78,306641,526442,77424,910507,0.45,0.56,0.56,0.11,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
012626982K,116106698,M,SI,Mandatorio,44,9,3,4,1,0.48,353934,223044,2348,579326,0.66,0.33,0.44,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
126379668,141289152,F,NO,Voluntario,44,19,4,8,1,0.14,605627,0,417973,1023600,0.65,0.68,0.79,0.79,1621128,0,304340,1925468,0.85,6,1,0.48,0.5
126416822,139269624,,SI,Voluntario,,13,2,7,6,0.28,338808,0,274605,613414,0.67,0.77,0.62,0.46,1369965,0,340757,1710722,0.8,16,0.52,0.4,0.69
126427123,215869660,F,NO,Voluntario,45,18,3,10,3,0.27,375227,0,189002,564229,0.73,0.56,0.78,0.72,1356823,0,355762,1712586,0.85,17,0.8,0.39,0.29
126517785,109250430,,SI,Mandatorio,,12,2,11,1,1.03,316738,1087348,16073,1420159,0.38,0.58,0.5,0.25,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
126600984,94801788,,SI,Voluntario,,1,1,1,1,,46666,0,0,46666,1,0,0,1,1422885,0,1141700,2564584,0.63,14,0.63,0.31,0.86
126602979,141261746,M,SI,Mandatorio,44,2,1,2,2,0.3,368500,108036,21084,497620,0.79,0.5,0.5,0.5,1202861,1818037,0,3020898,0.47,20,0.17,0.78,0.75
126612931,132827486,M,SI,Voluntario,44,14,1,14,14,0.45,335655,0,677980,1013635,0.46,0.64,0.71,0.29,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
126796005,107732845,M,NO,Mandatorio,43,20,1,20,20,0.85,304337,1204014,21185,1529537,0.35,0.6,0.45,0.3,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
126806663,94726468,F,NO,Mandatorio,49,16,1,16,16,0.55,381430,354532,14144,750106,0.61,0.63,0.44,0.13,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
126874065,013494241K,M,SI,Mandatorio,44,12,2,11,1,0.7,296289,543643,24643,864575,0.54,0.67,0.58,0.33,1298870,1035836,0,2334706,0.64,18,0.32,0.77,0.67
126968760,137343282,,SI,Mandatorio,,6,1,6,6,0.52,255457,267614,9236,532308,0.55,0.67,0.67,0.17,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
127010005,123053729,,NO,Mandatorio,,8,1,8,8,1.64,324357,739873,25738,1089967,0.63,0.63,0.38,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
127013594,112352481,M,SI,Mandatorio,44,8,1,8,8,1,331755,826939,18168,1176861,0.59,0.5,0.38,0.25,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
127047103,013551439K,,SI,Mandatorio,,5,1,5,5,0.41,281260,207548,4968,493776,0.51,0.4,0.6,0.4,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
012722286K,180201661,,SI,Voluntario,,2,1,2,2,0.52,488052,0,1388204,1876256,0.22,0.5,0.5,0.5,1433878,0,2418300,3852178,0.45,15,0.3,0.91,0.67
127294046,81120714,,SI,Mandatorio,,6,2,5,1,0.88,281551,540453,5878,827882,0.4,0.67,0.67,0.17,810767,2886690,0,3697457,0.23,20,0.06,0.91,0.55
127536732,84649023,M,NO,Mandatorio,43,26,3,16,4,0.41,351536,719313,54609,1125458,0.46,0.46,0.62,0.38,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
127549184,137343282,M,NO,Mandatorio,42,12,1,12,12,1.5,359474,1099838,26748,1486060,0.48,0.58,0.42,0.08,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
012776283K,156398306,F,SI,Voluntario,43,8,2,7,1,0.76,277346,0,750903,1028248,0.41,0.63,0.5,0.13,1502674,0,1161755,2664430,0.63,5,0.54,0.47,0.6
127798354,119542278,F,SI,Mandatorio,43,9,2,7,2,1.03,360035,1058632,64959,1483626,0.42,0.33,0.44,0,1415710,884737,4286,2304733,0.74,10,0.14,1.04,0
127889031,137567415,,SI,Voluntario,,3,1,3,3,0.05,132222,0,12314,144536,0.67,0.67,0.67,1,1474680,0,1792980,3267660,0.53,11,0.46,0.39,0.45
128010610,130116221,F,SI,Mandatorio,45,3,1,3,3,,348028,0,41087,389114,0.91,0.33,0,1,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
128052992,013745498K,F,NO,Mandatorio,43,20,2,13,7,0.77,370177,583000,41685,994862,0.49,0.5,0.5,0,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
128108890,107732845,,NO,Mandatorio,,8,1,8,8,1.85,353320,1228543,15000,1596863,0.57,0.5,0.5,0,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
012823294K,104714412,F,NO,Mandatorio,43,16,1,16,16,1.17,356484,1400888,43065,1800437,0.4,0.44,0.5,0.19,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
012832660K,106725713,,SI,Voluntario,,14,1,14,14,0.58,367811,0,593161,960972,0.44,0.43,0.57,0.29,1643243,0,784161,2427404,0.72,11,0.38,0.74,0.73
128367462,91289555,F,NO,Voluntario,43,21,4,12,2,0.65,260698,0,928379,1189077,0.55,0.62,0.62,0.52,1545177,0,857366,2402544,0.69,8,0.67,0.5,0.25
128397043,121524422,,SI,Mandatorio,,8,1,8,8,1.04,350005,354501,53750,758256,0.68,0.63,0.38,0,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
128497439,121484943,,SI,Voluntario,,6,2,4,2,0,340278,0,513653,853931,0.62,0.5,0,1,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
128501053,106912122,,NO,Mandatorio,,8,1,8,8,1.7,358031,935133,21875,1315039,0.59,0.63,0.38,0,1408105,722679,0,2130784,0.73,15,0.21,0.96,0.2
128622896,014381629K,F,SI,Mandatorio,43,5,1,5,5,0.34,342370,271244,6007,619621,0.63,0.6,0.6,0.2,1269631,2380856,91363,3741850,0.39,14,0.28,0.58,0.57
128745033,169647968,F,NO,Voluntario,44,15,3,11,1,0,446378,0,312174,758553,0.68,0.4,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
128795057,140164941,F,NO,Mandatorio,42,12,1,12,12,1.71,336228,1682901,71923,2091053,0.42,0.42,0.42,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
128795464,132827486,,SI,Voluntario,,6,1,6,6,0.12,311111,0,86020,397131,0.9,0.83,0.83,0.83,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
128831959,122633667,,SI,Voluntario,,3,1,3,3,0,287778,0,0,287778,1,0.33,0,1,1010135,0,1166593,2176728,0.49,6,0.49,0.21,0.67
128866914,139238249,F,NO,Voluntario,43,19,1,19,19,0.43,537105,0,1247448,1784553,0.4,0.58,0.58,0.42,1467571,0,1393354,2860924,0.58,12,0.5,0.47,0.42
128928235,153783977,F,NO,Voluntario,42,16,2,15,1,0,446659,0,347561,794220,0.68,0.5,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
129055197,141104977,,NO,Mandatorio,,4,1,4,4,0.87,342328,524030,16510,882867,0.62,0.75,0.75,0,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
129066636,134844604,F,NO,Mandatorio,43,24,2,22,2,0.95,463776,1031649,56012,1551437,0.41,0.5,0.5,0.08,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
129115432,83284579,,NO,Voluntario,,2,1,2,2,0.07,700000,0,1000000,1700000,0.41,0,0.5,1,1540297,0,852097,2392394,0.7,22,0.47,0.34,0.68
129121114,162505491,M,SI,Voluntario,43,8,2,7,1,0.69,283877,0,713674,997551,0.57,0.75,0.75,0.38,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
129164662,139636295,,SI,Voluntario,,5,1,5,5,0.9,277667,0,1357148,1634815,0.17,0.8,0.6,0.2,1623252,0,1398377,3021629,0.6,8,0.6,0.35,0.88
129215569,123053729,F,SI,Mandatorio,43,6,1,6,6,1.21,331371,938065,25530,1294966,0.49,0.5,0.5,0.17,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
129291869,119071224,F,NO,Voluntario,43,19,4,7,2,0.45,592439,0,866143,1458582,0.57,0.63,0.68,0.53,1480000,0,2500000,3980000,0.37,7,0.79,0.48,0
129633832,140164941,F,NO,Mandatorio,44,12,1,12,12,1.33,367663,968889,22369,1358921,0.49,0.42,0.58,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
129696419,135086002,,SI,Mandatorio,,6,1,6,6,0.3,267147,112713,2414,382274,0.65,0.33,0.67,0.17,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
129762829,112352481,,SI,Mandatorio,,9,3,5,1,1.3,309203,1128413,19063,1456678,0.31,0.44,0.56,0.11,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
129788011,011834846K,M,SI,Mandatorio,42,15,1,15,15,1.15,327121,1554045,101475,1982641,0.28,0.4,0.4,0.33,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
129989211,143489841,,NO,Mandatorio,,4,1,4,4,0.66,332906,305691,242954,881551,0.61,0.5,0.5,0,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
130027474,143103064,F,NO,Mandatorio,42,20,1,20,20,1.72,372657,2242295,47248,2662200,0.3,0.35,0.55,0,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
130030416,162505491,,SI,Voluntario,,6,2,3,3,0.32,324722,0,375320,700042,0.65,0.67,0.5,0.33,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
130054986,157172786,F,SI,Mandatorio,43,17,2,11,6,0.76,300539,690924,13963,1005427,0.37,0.59,0.53,0.24,1112711,505774,0,1618484,0.72,6,0.39,0.5,0.83
130099920,106725713,,SI,Voluntario,,9,1,9,9,0.21,394444,0,216929,611374,0.73,0.56,0.56,0.44,1643243,0,784161,2427404,0.72,11,0.38,0.74,0.73
013011847K,128577041,F,SI,Voluntario,42,5,1,5,5,0.37,275333,0,216600,491933,0.64,0.8,0.8,0.6,1460000,0,229310,1689310,0.92,8,0.37,0.48,0.63
013027370K,107732845,,SI,Mandatorio,,5,2,4,1,0.55,242014,525399,100,767513,0.44,0.4,0.4,0.2,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
013029295K,94801133,,NO,Voluntario,,1,1,1,1,0.81,303334,0,0,303334,1,0,0,0,1447558,0,1199943,2647501,0.64,12,0.42,0.4,0.5
130442692,141659596,,NO,Voluntario,,4,2,2,2,,466383,0,4128,470511,0.99,0.5,0,1,,,,,,8,0.42,0.39,0.38
130469760,94726468,M,NO,Mandatorio,42,20,3,13,2,0.59,375775,566083,22555,964413,0.51,0.5,0.5,0.1,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
013048025K,132954186,F,SI,Mandatorio,42,15,2,13,2,1.42,277305,1750840,33663,2061809,0.3,0.47,0.4,0.2,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
130540627,155313382,,SI,Mandatorio,,5,1,5,5,0.16,273863,0,0,273863,1,0.4,0.8,0.8,1538205,585527,0,2123732,0.79,12,0.28,0.69,0.5
130542662,128896406,F,SI,Voluntario,42,10,1,10,10,0.55,337876,0,808522,1146398,0.59,0.6,0.7,0.3,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
130659101,130491502,,SI,Voluntario,,2,1,2,2,0,250833,0,0,250833,1,0.5,0,1,1313879,0,1384467,2698346,0.57,16,0.42,0.34,0.75
130765661,013551439K,M,SI,Mandatorio,42,5,1,5,5,0.06,340327,21868,2043,364238,0.95,0.2,0.6,0.8,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
130905013,150045789,F,SI,Voluntario,42,10,1,10,10,0.17,280781,0,89417,370198,0.72,0.4,0.5,0.5,1572899,0,206737,1779636,0.91,9,0.42,0.23,0.78
130986536,116106698,,SI,Mandatorio,,1,1,1,1,0,188438,0,0,188438,1,0,0,1,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
131020287,74808816,F,SI,Mandatorio,42,9,2,6,3,0.5,361800,212421,17427,591648,0.76,0.67,0.56,0.33,1984280,605217,0,2589497,0.79,12,0.28,0.55,0.75
013102228K,013551439K,,NO,Mandatorio,,8,1,8,8,1.32,358031,1421206,70000,1849237,0.56,0.5,0.5,0,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
013117506K,143489841,,SI,Mandatorio,,4,1,4,4,0.18,342328,29338,8254,379920,0.93,0.25,0.75,0.75,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
131207190,128304177,M,NO,Voluntario,42,21,2,15,6,0.34,368492,0,285078,653570,0.69,0.76,0.67,0.14,1461527,0,610416,2071944,0.74,15,0.52,0.39,0.53
131238010,119071224,,NO,Voluntario,,1,1,1,1,0,221666,0,0,221666,1,0,0,1,1480000,0,2500000,3980000,0.37,7,0.79,0.48,0
131442211,138516571,,NO,Voluntario,,1,1,1,1,0.03,350000,0,0,350000,1,0,0,1,1504200,0,1225000,2729200,0.56,8,0.25,0.42,0
131670281,143489841,,NO,Mandatorio,,4,1,4,4,1.33,325266,1129200,27500,1481965,0.4,0.25,0.5,0,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
131699352,143103064,F,NO,Mandatorio,41,12,1,12,12,0.95,364592,725986,35725,1126303,0.52,0.42,0.5,0,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
131719809,121484943,F,SI,Voluntario,41,7,2,5,2,0.17,285479,0,38983,324462,0.82,0.29,0.43,0.43,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
131720416,130116221,,SI,Mandatorio,,10,1,10,10,0.58,304059,303770,11467,619296,0.55,0.4,0.7,0.1,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
131724462,91289555,F,NO,Voluntario,41,10,4,5,1,0.75,683667,0,1446785,2130452,0.43,0.6,0.5,0.4,1545177,0,857366,2402544,0.69,8,0.67,0.5,0.25
131918410,116106698,,NO,Mandatorio,,4,1,4,4,0.65,326625,338852,15000,680477,0.64,0.5,0.5,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
131955499,116070170,F,NO,Voluntario,40,22,1,22,22,0.79,460146,0,381075,841221,0.6,0.45,0.86,0.77,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
132124019,011648157K,F,SI,Mandatorio,41,5,2,3,2,0.25,463577,55755,6235,525568,0.89,0.2,0.4,0.2,1372448,1308315,0,2680763,0.59,36,0.49,0.55,0.58
132128642,150045789,F,NO,Voluntario,41,10,1,10,10,0.57,501667,0,571509,1073175,0.62,0.6,0.5,0.2,1572899,0,206737,1779636,0.91,9,0.42,0.23,0.78
132177538,141104977,M,NO,Mandatorio,41,12,1,12,12,1.31,360497,1058338,181813,1600649,0.47,0.5,0.67,0,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
132234833,67196600,,SI,Voluntario,,3,1,3,3,0,782222,0,1200000,1982222,0.53,0.33,0,1,1366979,0,1222167,2589146,0.63,18,0.7,0.29,0.78
132263442,106912122,F,NO,Mandatorio,41,15,2,13,2,0.81,220117,1033534,28379,1282029,0.32,0.53,0.53,0.4,1408105,722679,0,2130784,0.73,15,0.21,0.96,0.2
013249827K,169647968,F,NO,Voluntario,41,2,1,2,2,0.99,452500,0,169283,621783,0.79,0.5,0.5,0,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
132556962,012852066K,M,NO,Mandatorio,41,20,2,18,2,1.81,360965,2608920,31010,3000895,0.28,0.35,0.35,0,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
132565198,85377876,,SI,Voluntario,,4,1,4,4,0.27,175000,0,12402,187402,0.67,0.5,0.75,0.5,1355662,0,1149550,2505212,0.63,11,0.48,0.28,0.73
132577897,118897102,M,NO,Voluntario,41,19,2,16,3,0.36,515317,0,1260876,1776193,0.63,0.68,0.74,0.42,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
132585245,136883704,,SI,Mandatorio,,5,1,5,5,0.36,436667,413060,5553,855280,0.64,0.4,0.8,0.8,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
132602212,153783977,F,SI,Voluntario,42,6,2,5,1,,423759,0,128333,552092,0.86,0.67,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
